"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-01",,"61","63","58"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-02",,"62","65","60"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-03",,"60","64","57"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-04",,"57","62","53"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-05",,"58","61","56"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-06",,"60","63","57"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-07",,"62","66","59"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-08",,"63","66","59"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-09",,"60","63","58"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-10",,"59","63","55"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-11",,"56","58","54"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-12",,"55","58","52"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-13",,"58","61","55"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-14",,"58","61","55"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-15",,"58","61","56"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-16",,"59","62","56"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-17",,"57","60","53"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-18",,"56","60","53"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-19",,"54","58","51"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-20",,"57","61","53"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-21",,"53","56","49"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-22",,"50","52","48"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-23",,"50","53","47"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-24",,"51","56","46"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-25",,"49","52","47"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-26",,"49","50","47"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-27",,"53","55","50"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-28",,"52","54","50"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-29",,"52","53","50"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-30",,"53","54","51"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-10-31",,"51","53","48"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-01",,"47","52","43"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-02",,"45","48","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-03",,"42","47","37"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-04",,"48","56","39"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-05",,"46","49","44"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-06",,"41","46","36"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-07",,"38","43","33"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-08",,"38","42","33"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-09",,"39","44","35"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-10",,"40","42","38"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-11",,"41","44","38"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-12",,"42","44","40"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-13",,"44","46","41"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-14",,"44","45","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-15",,"43","45","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-16",,"41","42","39"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-17",,"45","51","40"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-18",,"41","45","37"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-19",,"39","43","35"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-20",,"41","45","37"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-21",,"44","45","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-22",,"46","48","44"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-23",,"46","48","44"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-24",,"46","50","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-25",,"48","49","46"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-26",,"45","48","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-27",,"45","49","40"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-28",,"36","41","31"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-29",,"35","41","28"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-11-30",,"40","43","36"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-01",,"32","38","26"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-02",,"31","37","25"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-03",,"37","41","32"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-04",,"36","41","32"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-05",,"34","37","31"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-06",,"37","38","35"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-07",,"40","42","37"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-08",,"44","46","41"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-09",,"41","43","38"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-10",,"42","45","39"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-11",,"43","44","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-12",,"41","44","39"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-13",,"38","39","36"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-14",,"40","42","38"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-15",,"39","42","37"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-16",,"39","41","36"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-17",,"38","41","36"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-18",,"31","41","21"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-19",,"20","22","18"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-20",,"21","23","18"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-21",,"19","21","16"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-22",,"19","22","16"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-23",,"27","36","19"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-24",,"43","51","36"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-25",,"44","47","42"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-26",,"49","55","44"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-27",,"46","50","43"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-28",,"45","50","40"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-29",,"41","43","39"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-30",,"45","49","40"
"CA001107010","SANDHEADS CS, BC CA","49.1","-123.3","11.0","2022-12-31",,"47","51","42"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-01","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-02","0.26",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-03","0.30",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-04","0.31",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-05","0.52",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-06","0.45",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-07","0.89",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-08","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-09","0.33",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-10","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-11","0.49",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-12","1.10",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-13","1.15",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-14","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-15","0.02",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-16","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-17","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-18","0.12",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-19","0.12",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-20","0.89",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-21","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-22","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-23","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-24","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-25","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-26","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-27","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-28","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-29","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-30","0.40",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-01-31","0.57",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-01","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-02","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-03","0.32",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-04","0.43",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-05","0.03",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-06","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-07","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-08","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-09","0.23",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-10","0.02",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-11","0.02",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-12","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-13","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-14","0.16",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-15","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-16","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-17","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-18","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-19","0.03",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-21",,,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-22","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-23","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-24","0.03",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-25","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-26","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-27","0.72",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-02-28","0.77",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-01","0.21",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-02","0.22",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-03","0.06",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-04","0.03",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-05","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-06","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-07","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-08","0.02",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-09","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-10","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-11","0.06",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-12","0.68",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-13","0.01",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-14","0.76",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-15","1.16",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-16","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-17","0.20",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-18","0.77",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-19","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-20","0.16",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-21","0.88",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-22","0.47",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-23","0.10",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-24","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-25","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-26","0.26",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-28",,,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-29","0.12",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-30","0.10",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-03-31","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-01","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-02","0.14",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-03","0.15",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-04","1.06",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-05","0.09",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-06","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-07","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-08","0.19",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-09","0.01",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-10","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-11","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-12","0.11",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-13","0.40",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-14","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-15","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-16","0.11",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-17","0.06",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-18","0.17",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-19","0.74",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-20","0.05",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-21","0.25",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-22","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-23","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-24","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-25","0.20",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-26","0.25",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-27","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-28","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-29","0.00",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","49.2227253612767","-123.133143259354","59.1","2022-04-30","0.26",,,
